COMPLAINT ID,COMPLAINT TYPE,STREET NUMBER FROM,STREET NUMBER TO,DIRECTION,STREET NAME,STREET TYPE,INSPECTOR,COMPLAINT DATE,COMPLAINT DETAIL,INSPECTION LOG,DATA SOURCE,Modified Date
DOECOMP26789,Noise Complaint,555,,W,MADISON,ST,25,05/09/2001,BOVIS CONSTRUCTION                  NOISE OF CONST LASTED BEYOND THE 9:00 PM LIMIT. SPOKE WITH SUPT WHO STATED THAT THEY START WORK AT 8 AM & STOP AT 6 PM.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP24295,Noise Complaint,500,,W,ERIE,ST,86,08/24/2001,SMITH FIELD PROPERTIES              EARLY MORNING CONSTRUCTION NOISE STARTIN AT 5:30AM,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP20267,Noise Complaint,4210,,N,CLARK,ST,77,10/24/2002,RESIDENTIAL BLDG.                   A/C UNIT ON THOP OF ROOF CAUSING LOUD NOISE.  COMPLAINANT PHONE # DISCONNECTED (10/24) COMPLAINANT STATED PROBLEM SOLVED.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP21517,Noise Complaint,436,,W,43RD,ST,11,01/26/2000,UNION PACIFIC RAILWAY               CRANES AT RAILROAD TRACKS CREATING LOUD NOISES FROM 11:00 PM TO 4:00 AM. FOUND NO UNUSUAL EXCESSIVE NOISE ACTIVITY ALONG RAILROAD TRACKS.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
1467,NOISE COMPLAINT,3636,,N,BROADWAY,,10937,,CONTRACTOR'S VEHICLES AND EQUIPMENT ARE STARTING DAILTY AT 6:45 AM CREATING LOUD NOISE.,"[INSPECTION LOG #: 1480 16-SEP-11 07:41:00] 


IN RESPONSE TOA COMPLAINT I ARRIVED TO3636 N. BROADWAY, AT APPROX. 6:36AM. UPON ARRIVALI OBSERVED CONSTRUCTION ACTIVITY INSIDE THE BUILDING. I OBSERVED WORKERS ON MECHANICAL LIFTS PERFORMINGCONSTRUCTION TASKS USING ELECTRICAL DRILLS. THE SITE CONTAINED APPROX. 15 WORKERS. THE SITE WAS FULLY OPERATIONAL UPON ARRIVAL. I INTERVIEWED MR. SALVATORE MELLEGNI OF UJAMMA CONSTRUCTION, GENERAL CONTRACTOR FOR THE SITE, REGARDING THE COMPLAINT.MR. MELLEGNISTATED THAT HE WOULD NOTIFY HIS STAFF OF THE ORDINANCE AND MAKE THE NECESSARY SITE ADJUSTMENTS. NOTICE OF VIOLATION E000025331-16WAS ISSUED FOR 11-4-2835(A), AND 7-28-080. APPEARANCE DATE 12/08/2011. FOLLOW UP INSPECTION PENDING.",HISTORIC DEPT. OF ENVIRONMENT,
DOECOMP30044,Noise Complaint,700,,N,DEARBORN,ST,81,04/03/2001,JOHN BURNS CONSTRUCTION             LATE CONSTRUCTION SITE. RESPONDENT BACK HOE IN OPERATION LOADING LARGE CHUNKS ASPHALT & CONCRETE INTO EMPTY DUMP TRUCK AT 11:30 PM CAUSING DISTURB.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP35436,Noise Complaint,130,,S,CANAL,ST,22,06/24/2008,"CITY WIDE DISPOSAL                  CALLER STATES THAT SCAVENGER PICKING UP LATE AND NIGHT AROUND 12 AM BEFORE ORDINANCE CREATING EXCESSIVE NOISES. CITY WIDE DISPOSAL AGREED TO PICK UP AT 9:00 PM. I CALLED NATIONAL WASTE, ALLIED WASTE & CITY WIDE DISPOSAL TO LET THEM KNOW ABOUT THE COMPLAINT AND HOURS THEY NEED TO BE PICK UP GARBAGE.",MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP38322,Noise Complaint,4334,,W,HENDERSON,ST,58,09/01/1998,RESIDENTIAL AREA                    THERE IS A LOUD MOTOR SOUND LIKE A HUMMING THAT CONTINUES 24 HOURS A DAY BUT IT IS VERY ANNOYING AT NIGHT. THERE WERE NO HUMMING SOUNDS DETECTED.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP24223,Noise Complaint,500,,S,FEDERAL,ST,17,02/22/2000,AMERI-TECH BLDG.                    THEY HAVE A DIESEL GENERATOR SET UP UNDER THE WINDOW CAUSING LOUD NOISE. THE GENERATOR WAS OBSERVED NOT TO BE TURNED ON AT THE TIME.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP39278,Noise Complaint,6649,,N,WHIPPLE,ST,77,06/19/2001,RESIDENTIAL AREA                    VERY FOUL GASOLINE ODOR IN BACKYARD ALONG NORTH SIDE OF FENCE. OWNER STATED THAT HE DUG SOME BACK YARD SOIL & SMELLED GASOLINE. NO ODORS WAS DETECT.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP33004,Noise Complaint,88,,W,GOETHE,ST,24,10/18/1993,2 LEAF BLOWERS CAUSING EXCESSIVE NOISE IN THE NEIGHBORHOOD.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP38318,Noise Complaint,429,,W,127TH,ST,81,10/24/2001,NACME STEEL                         HEAVY NOISE POLLUTION FROM PICK UP & DROP OFF OF METAL DUMPSTER ON WESTSIDE OF PLANT. ALL DOORS CLOSED ON WESTSIDE OF PLANT WITHIN ORDINANCE LEVEL,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP14295,Noise Complaint,3012,,N,BROADWAY,,81,09/18/2002,DOMINICK'S FOOD                     UNLOADING BEINING AT 10:00 PM & NOT ENDING TIL AFTER 12 MIDNIGHT LAST NIGH & NIGHT BEFORE.  UPON ARRIVAL TO LOCATION PROCEEDED TO SET UP REMOTE SURVIELLANCE AND MONITOR LOADING DOCK AREA.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP19404,Noise Complaint,3957,,S,ROCKWELL,ST,11,09/10/1993,,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP19378,Noise Complaint,400,,W,ONTARIO,ST,67,07/28/1999,WALSH CONSTRUCTION                  THERE IS LOUD NOISE COMING FROM TRUCKS THAT ARE UNLOADING AS EARLY AS 5:00 AM. SPOKE WITH FOREMAN ABOUT THE ALLOWED HOURS ARE 8:00 AM - 9:00 PM.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP19905,Noise Complaint,4100,,N,TROY,ST,81,04/26/2000,CELESTIAL CHURCH                    CHURCH SERVICES IN PROGRESS. MEASURE THE SOUND PRESSURE LEVELS QUIET AREA ABIENT WITHOUT NOISE FROM CHURCH ACTIVITIES 43 DBA.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP20624,Noise Complaint,4201,,N,TROY,ST,81,10/02/2008,CHURCH                              CHURCH MUSIC TO LOUD ON WEDNESDAY NIGHT FROM 6:30 PM - 10:30 PM.  PLEASE CALL COMPLAINANT AND THE ALDERMAN'S OFFICE (MARY). NO ACTIVITY AT THIS TIME.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP35642,Noise Complaint,1400,,E,91ST,ST,81,12/06/2000,NORFOLK SOUTHERN RAILROAD           TRAIN IDLING ENGINE ON TRACKS NEAR COMPLAINANT'S HOME. MEASUREMENT TAKEN FROM COMPLAINANTS RESIDENCE WHICH IS LOCATED APPRX 75 FT 72/55 DBA.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
2446,NOISE COMPLAINT,5315,,S,HALSTED,ST,40438,,NOISE FROM AIR COMPRESSOR AT NIGHT,[INSPECTION LOG #: 2410 05-DEC-11 23:25:00] THIS INVESTIGATION FOUND THE FACILITY CLOSED. FOR THE DURATION OF THE VISIT I WAS UNABLE TO DETECT ANY AIR COMPRESSOR OR OTHER MECHANICAL RELATED NOISE AS REPORTED.,HISTORIC DEPT. OF ENVIRONMENT,
1621,NOISE COMPLAINT,2301,,W,AUGUSTA,BLVD,3308,,CHURCH IS RINGING BELLS STARTING AT 6 AM THROUGHOUT THE DAY FOR 20 - 30 TIMES CREATING LOUD NOISE.,"[INSPECTION LOG #: 2227 27-SEP-11 02:49:00] UPON ARRIVING AT 2301 W. AUGUSTA BLVD., ON A 311 NOISE COMPLAINT, I OBSERVED NO CHURCH BELL RINGING. I SPOKE TO THE OFFICE ASSISITANT, JANICA DALOWSKI,ABOUT THE COMPLAINT. SHE TOLD ME THAT THE BELLS RING AT 6:00 A.M., 12:00 P.M.,  6:00 P.M. EVERY DAY FOR ABOUT 60 SECONDS. I TOLD HER IF THERE IS ANY WAY THEY CAN TONE IT DOWN? SHE TOLD ME THAT SHE WILL INFORM THEPASTOR IN CHARGE. I ISSUED NO CITATIONS  LEFT.",HISTORIC DEPT. OF ENVIRONMENT,
DOECOMP40379,Noise Complaint,825,,W,ERIE,ST,81,07/30/2008,GALLERIA MARCHETTI                  COMPLAINANT STATES THAT LIVE BAND AND MUSIC COMING FROM FACILITY AFTER 9 PM. FACILITY WAS CLOSED OBSERVED NO NOISE AT THIS TIME.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
600276484,NOISE COMPLAINT,6101,6199,S,ARCHER,AVE,11461,05/31/2017,UNKNOWN BUSINESS HAS BEEN GOING ON FOR 12 HOURS (NOISE).,"[INSPECTION LOG #: 3103412 31-MAY-17 11:30:00] I WAS ASSIGNED THIS COMPLAINT TO INVESTIGATE CONCERNS OF A CONTINUOUSNOISE FROM AN UNKNOWN BUSINESS. WHEN I ARRIVED AT THIS LOCATION, I INVESTIGATED THE BUILDINGS ON THIS BLOCK OF ARCHER AVENUE. THE ADDRESS IS A 3 STORY BUILDING WITH A BEAUTY SALON ON THE FIRST FLOOR AND APARTMENTS ON THE 2 AND 3 FLOORS. THE BUILDING TO THE WEST 6166 S ARCHER IS A SINGLE STORY GARAGE TYPE PROPERTY BUT IS NOT OPEN. THE NEXT BUILDINGS TO THE WEST ARE MIXED USE PROPERTY BUSINESSES AND APARTMENTS. I WALKED AROUND THIS BLOCK OF BUILDINGS TRYING TO DETECT ANY UNUSUAL TYPE SOUNDS OR NOISES. THEN I SAT QUIETLY NEXT THE PROPERTY IN QUESTION AND ONLY HEARD REGULAR STREET, TRAFFIC AND AIR PLANE (MIDWAY AIRPORT) NOISE. THERE IS NO COMPLAINANT TO CONTACT. NO FURTHER INSPECTION IS NEEDED FOR THIS COMPLAINT. UNFOUNDED.",DEPT. OF PUBLIC HEALTH,05/31/2017
1523,NOISE COMPLAINT,6312,,N,NAGLE,AVE,10937,,CALLER STATES THAT FACILITY IS UNLOADING/LOADING AT 6:30 AM ALSO LEAVING ENGINE RUNNING CAUSING NOISE AND FUMES.,"[INSPECTION LOG #: 1523 20-SEP-11 11:50:00] INTERVIEWED STORE MANAGER REGARDING NOISE COMPLAINT. ACCRODING TO SUE BROCK, MANAGER, NO DELIVERIES ARE ACCEPTED BEFORE 7AM. MS. BROCK FURTHER STATED THAT EARLY ARRIVALS ARE TURNED AWAY AND ASKED TO RETURN AFTER 7AM. INFORMED MANAGER OF NOISE ORDINANCE AND RESTRICTIONS. FOLLOW UP INSPECTION PENDING.",HISTORIC DEPT. OF ENVIRONMENT,
DOECOMP20309,Noise Complaint,414,,N,ORLEANS,ST,135,11/02/2009,ORLEAN PLAZA                        CALLER STATES THAT A HIGH PITCH NOISE GOING ON CONSTANTLY COMING FROM ROOF TOP 24 HOURS 7 DAYS A WEEK.  SPOKE WITH MANAGER REGARDING A HIGH PITCH NOISE HE WILL CONTACT A CONTRACTOR FOR NOISE. VERBAL WARNING GIVEN.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP36196,Noise Complaint,20,,E,CHESTNUT,ST,81,06/28/2010,SOFITEL HOTEL                       FACILITY HAS SPEAKERS ON ITS PATIO (OUTDOOR) WHICH CREATES LOUD NOISE FROM 12 PM UNTIL 12 AM. ARRIVAL TO SIE DETECTED NO MUSIC OR OTHER ACTIVITY ON PATIO. I DID REVIEW NOISE ORDINANCE WITH MANAGER.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP27302,Noise Complaint,5752,,W,ADDISON,ST,14,05/04/1994,FLOOD BROTHERS                      EARLY MORNING PICK-UP SCAVENGER BEFORE ORDINANCE HOURS FLOOD BROS. HORN INSURANCE COMPANY.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
1462,NOISE COMPLAINT,2519,,N,ASHLAND,AVE,10937,,CONTRACTOR'S ARE WORKING BEFORE ORDINANCE HOURS AT 6:30 AM.,[INSPECTION LOG #: 1640 28-SEP-11 08:00:00] FOLLOW UP INSPECTION PERFORMED. UPON ARRIVAL TO THE SITE NO ACTIVITY WAS OBSERVED. NO WORKERS WERE ON THE SITE AT THIS TIME.,HISTORIC DEPT. OF ENVIRONMENT,
DOECOMP19186,Noise Complaint,401,,W,ONTARIO,ST,57,04/14/1999,DOING CONSTRUCTION BEFORE ORDINANCE HOURS START AT 4:30 AM CAUSING VERY LOUD NOISE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP21400,Noise Complaint,4326,,N,BERNARD,ST,96,07/18/1996,RESIDENTIAL AREA                    VERY LOUD A/C UNIT MAKING NOISE. SENT OUT LETTER ON 7/19/96.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP23609,Noise Complaint,4880,,N,CLARK,ST,11,11/18/1994,786 AUTO WERKS,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
2080,NOISE COMPLAINT,1658,,E,55TH,ST,40438,,LOUD MECHANICAL NOISE AT THIS LOCATION.,"[INSPECTION LOG #: 2201 26-OCT-11 21:50:00] DURING THIS INVESTIGATION / MONITORING PERIOD, I WAS UNABLE TO DETECT ANY LOUD MECHANICAL NOISE EMANATING FROM THIS ADDRESS.",HISTORIC DEPT. OF ENVIRONMENT,
DOECOMP30705,Noise Complaint,718,722,W,ROSCOE,ST,35,02/24/1995,ROSCOE GREYSTON CONDOMINIUMS        NOISE FROM CONSTRUCTION BEFORE ORDNINACE HOURS. VERBAL WARNING GIVEN.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP27588,Noise Complaint,599,,W,HARRISON,ST,11,06/20/1995,AMERICAN TECH BUILDING              LATE CONSTUCTION AFTER ORDINANCE HOURS.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP24972,Noise Complaint,5050,,N,BROADWAY,,11,10/12/1995,AON INSURANCE CO.                   A/C UNIT ON TOP OF ROOF CAUSING VERY LOUD NOISE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP36987,Noise Complaint,2450,,N,CLARK,ST,81,01/21/2003,MICKEY'S SNACK SHOP                 VERY LOUD LIVE BAND PLAYING MUSIC CAUSING NOISE ON THURS NIGHT BEGIN AT 10 PM - 11:30 PM. INVESTIGATION DETERMINED THAT COMPLAINANT LIVES IN SAME BLDG THE NOISE IS EMANATING FROM & ALSO SHARE SAME LANDLORD HOWEVER DOE DID PROCEED TO ENTER COMPLAINANTS 2ND FLR RESIDENCE (DIRECTLY UPSTAIR FROM RESPONDENT AND FOUND THE MUSIC IN QUESTION LIVE BAND TO BE VERY LOUD A 80 DBA.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP29693,Noise Complaint,6559,,W,GEORGE,ST,81,01/15/2008,RESIDENTIAL BLDG.                   CALLER STATES THAT VERY LOUD NOISE COMING FROM EXHAUST FAN. OBSERVED NO NOSIE FROM MECHANICAL OR EXHAUST FAN IN THE SURROUND AREA AT THE TIME.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP35338,Noise Complaint,1533,,W,WALNUT,ST,35,03/07/2008,"RESIDENTIAL BLDG.                   NOISE COMING FROM AIR UNIT IN BLDG. I SPOKE TO AN IRRATE CITIZEN WHOM CALLED OUR COPLAINT LINE REGARDING NOISE BEING GENERATED FROM THE ADJOINING TOWNHOUSE. COMPLAINANT CLAIMS THAT NOISE FROM CEILING FANS, FURNANCE AND CENTRAL AIR UNIT IS BEING USED AS A WEAPON AND IS MAKING HIM SICK. ALSO, THE CHILDREN ARE MAKING TOO MUCH NOISE. I TRIED TO EXPLAINED THAT DOE'S NOISE REGULATION TO HIM, BUT HE DID NOT WANT TO LISTEN. COMPLAINANT HUNG UP THE PHONE ON ME. DOE HAS BEEN OUT HERE ON SEVERAL OCCASSIONS AND FOUND NO VIOLATIONS.",MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
2403,NOISE COMPLAINT,3201,,W,DEVON,AVE,10937,,LOADING AND UNLAODING DELIVERY TRUCKS AT5 AM BEFORE ORDINANCE HOURS.,"[INSPECTION LOG #: 2345 29-NOV-11 07:30:00] OBSERVED GROCERY STORE AT ABOVE LOCATION. INTERVIEWED FACILITY MANAGER REGARDING NOISE FROM LOADING AND UNLOADING ACTIVITY. ACCORDING TO MR. DANNY KEVACENIC, NO LOADING OR UNLOADING ACTIVITY TAKES PLACE BEFORE 7AM OR AFTER 10PM. UPON ARRIVAL TO THS SITE NO ACTIVITY WAS OBSERVED. NO EXCESSIVE NOISE WAS DETECTED FROM THE FACILITY.",HISTORIC DEPT. OF ENVIRONMENT,
1703,NOISE COMPLAINT,1510,,N,WELLS,ST,40438,,LOUD MUSIC / ACTIVITY,"[INSPECTION LOG #: 1706 30-SEP-11 23:55:00] INITIAL COMPLAINT WAS RECEIVED AND RESPONDED TO ON 9/29/2011:


THIS NEXT DAY INVESTIGATION FOUND A LONG LINE OF PATRONS WAITING TO ENTER THE ESTABLISHMENT.


THE PATRONS WERE ORDERLY, AND MUSIC EMANATING FROM THE FACILITY WAS AUDIBLE ON THE PUBLIC WAY NEAR THE FRONT ENTRANCE, BUT WAS NOT AUDIBLE AT 100' FEET.


",HISTORIC DEPT. OF ENVIRONMENT,
DOECOMP36543,Noise Complaint,2726,,W,35TH,ST,77,07/13/2006,PUBLIC WAY                          CALLER SAID THAT THERE IS A REFRIGERATOR TRUCK LEAVE GENERATOR RUNNING CAUSING LOUD NOISE. I CALLED THE COMPLAINANT SHE STATED THAT THIS WAS A VEHICLE ON THE PUBLIC WAY. I TOLD HER TO CALL CPD BECAUSED DOE ADDRESSED SOME VEHICLE NOISE ON PRIVATE PROPERTY.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP25201,Noise Complaint,525,,W,MONROE,ST,81,05/15/2003,PARKING GARAGE                      BUZZING/BEEPING NOISE FROM PARKING GARAGE DISTURBS COMPLAINANT. CONTACTED COMPLAINANT FOR CLARIFICATION & COMPLAINT DETAILS HE REPORTED. COMPLAINANTS RESIDENTIAL HIGH RISE BLDG IS LOCATED APPRX 50 FT AWAY FROM PARKING GARAGE. COMPLAINANT WAS ADVISED THAT THE DEVICE WAS NECESSARY TO ENSURE PUBLIC SAFETY & IS LISTED AS EXEMPT UNDER CITY ORDINANCE 11-4-1130.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP9032,Noise Complaint,2100,2120,N,LINCOLN PARK WEST,,74,11/29/1999,MC CAULEY CONSTRUCTION              ON MONDAY 11-29/99 WORKERS BEGAN AT 6:45 BEFORE ORDINANCE HOURS. RESPONDENT ACTION CONSTITUTES A NUISANCE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
1603,NOISE COMPLAINT,1519,,W,TAYLOR,ST,10937,,REHAB BLDG JACK HAMMERING BEFORE ORDINANCE HOURS AT 6 AM CREATING LOUD NOISE.,"[INSPECTION LOG #: 1621 27-SEP-11 08:05:00] NO CONSTRUCTION ACTIVITY OBSERVED AT LOCATION GIVEN. OBSERVED CONSTRUCTION ACTIVITY AT 1522 W. FILLMORE, REAR OF ADDRESS GIVEN. 1522 W. FILLMORE IS A CHICAGO PUBLIC SCHOOL THAT IS UNDERGOING REVOVATION WORK AT THIS TIME. I INTERVIEWED THE SITE SUPERINTENDENT REGARDING THE COMPLAINT. MR. ADAM ROTHS STATED THAT WORK GENERAL STARTS AT 7AM. UPON ARRIVAL, NO EXCESSIVE NOISE WAS DETECTED. NO JACKHAMMERING ACTIVITY WAS OBSERVED. CPS CONSTRUCTION ACTIVITIES ARE EXEMPT FROM THE NOISE ORDINANCE UNDER CIVIC CONSTRUCTION.",HISTORIC DEPT. OF ENVIRONMENT,
DOECOMP38158,Noise Complaint,430,,W,ERIE,ST,81,02/10/2011,OFFICE BLDG                         INTERIOR WORK IS BEING DONE ON 4TH FLR ORDINANCE CREATING LOUD NOISE 11:45 PM. NO AUDIBLE CONSTRUCTION ACTIVITY DURING THIS VISIT. SPOKE WITH CLEANING PERSON 'AVA' WHO WILL HAVE MANAGEMENT CONTACT DOE REGARDING THIS COMPLAINT.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP39827,Noise Complaint,611,,S,WELLS,ST,137,11/29/2010,SUDLER PROPERTY MANAGEMENT          CALLER STATES THAT GARAGE VENT IS MAKING EXTREMELY LOUD NOISE. TOURED GARAGE WITH BUILDING ENGINEER. STATED THAT EXHAUST VENT OPERATE AUTOMATIALLY TO REMOVE CARBON MONOXIDE FUMES FROM GARAGE. NO EXHAUST VENT WAS IN USE DURING THE INSPECTION. BUILDING ENGINEER WILL CHECK VENTS FOR MULFUNCTION. FOLLOW UP INSPECTION PENDING.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP25977,Noise Complaint,540,,N,STATE,ST,86,04/03/2002,MC HUGH CONSTRUCTION                CONSTRUCTION STARTED AT 6:15 AM. WORKER BEGIN BEFORE ORDINANCE HOURS CAUSING A NUISANCE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP35195,Noise Complaint,1400,,W,32ND,ST,75,11/06/2001,AZTEC MATERIALS                     EARLY MORNING NOISE BEFORE 8:00 AM CAUSING DISTRUBING IN THE AREA.  I DID NOT WITNESS ANY NOISE BEFORE 8:00 AM BUT I DID HEAR DIESEL TRUCKS THAT WAS BEING WARMED UP BEFORE 8:00 AM. REFERRED TO FIELD OPERATIONS FOR A RE-INSPECTION AT A LATER DATE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP34749,Noise Complaint,10,,S,CANAL,ST,86,01/03/2001,A T & T BLDG.                       STARTING CONST AT 6:15 AM BEFORE ORDINANCE HOURS CAUSING EXCESSIVE NOISE. SPOKE WITH SUB CONTRACTOR HE STATED THAT HE WILL COMPLY WITH ORDINANCE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
1021,NOISE COMPLAINT,1700,,E,56TH,ST,40438,,ON TOP OF THE ROOF PENTHOUSE AIR CONDITIONING UNIT IS MAKING LOUD NOISE.,"[INSPECTION LOG #: 1226 26-AUG-11 18:55:00] SPOKE WITH RESPONDENT FACILITY MANAGER PATTY HARTMAN (773) 324-1701, WHO INFORMED ME THE HVAC SYSTEM CAUSING THE REPORTED NOISE DISTURBANCE HAD BEEN SERVICED / REPAIRED.


I CONTACTED THE COMPLAINANT WHO CONFIRMED THE NOISE WAS NO LONGER APPARENT.",HISTORIC DEPT. OF ENVIRONMENT,
DOECOMP24108,Noise Complaint,50,,W,WASHINGTON,ST,25,04/28/1995,DALEY CENTER                        NOISE FROM PREACHER USING A LOUD SPEAKER.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
